billing_id,policy_id,customer_id,payment_number,due_date,payment_date,amount_due,amount_paid,payment_status,late_fee,total_amount,payment_method,is_autopay,transaction_id
BIL0010403,POL000481,75ba7fbe-5570-4a99-b445-b007c85e8ead,1,2025-05-08,2025-05-08,683.76,683.76,Paid,0.0,683.76,Online Payment,True,fc8a0c1b-9530-4058-9c39-b5bc328af588
BIL0010404,POL002920,88245123-4f07-47c1-81ef-c2664ca6411f,1,2024-12-25,2024-12-29,2803.44,2803.44,Paid,0.0,2803.44,Credit Card,True,f5edb029-f5c0-41d1-aa88-ddee55acbb6a
BIL0010405,POL004250,63967275-d7a9-4a33-a425-fddaa452243e,1,2024-11-30,2024-11-28,1877.49,1877.49,Paid,0.0,1877.49,Credit Card,False,e002dfa7-76d9-4947-a6cc-3d582dc695c4
BIL0010406,POL002560,31e74b42-7465-45bc-9e48-e80c42a0a08e,1,2022-11-19,2022-11-19,3589.87,3589.87,Paid,0.0,3589.87,Online Payment,True,85824fa2-426a-4238-bb8d-bc35ef4fb354
BIL0010407,POL002560,31e74b42-7465-45bc-9e48-e80c42a0a08e,2,2023-11-14,2023-11-24,3589.87,3589.87,Late,179.49,3769.3599999999997,Online Payment,True,a600200f-60ab-4fad-b69c-82377ae82a31
BIL0010408,POL006792,6b11499a-6691-435c-8873-dbab400a5167,1,2024-08-19,2024-08-21,1297.76,1297.76,Paid,0.0,1297.76,Check,False,c1752d38-6e14-44eb-8e72-7d5a576d0805
BIL0010409,POL006792,6b11499a-6691-435c-8873-dbab400a5167,2,2024-09-18,2024-09-22,1297.76,1297.76,Paid,0.0,1297.76,Check,False,06803ff2-4510-4fae-90f2-88906e1d292f
BIL0010410,POL006792,6b11499a-6691-435c-8873-dbab400a5167,3,2024-10-18,,1297.76,0.0,Failed,0.0,1297.76,,False,
BIL0010411,POL006792,6b11499a-6691-435c-8873-dbab400a5167,4,2024-11-17,2024-11-11,1297.76,1297.76,Paid,0.0,1297.76,Check,False,32ad469b-42a5-4bae-a61b-3ca3b603fc29
BIL0010412,POL006792,6b11499a-6691-435c-8873-dbab400a5167,5,2024-12-17,2024-12-24,1297.76,1297.76,Paid,0.0,1297.76,Check,False,cdec987c-5b23-42fc-8436-eea1445039b6
BIL0010413,POL006792,6b11499a-6691-435c-8873-dbab400a5167,6,2025-01-16,2025-01-21,1297.76,1297.76,Paid,0.0,1297.76,Check,False,87d1d6df-ea65-4246-bd76-fa63fdc8fe00
BIL0010414,POL006792,6b11499a-6691-435c-8873-dbab400a5167,7,2025-02-15,2025-02-23,1297.76,1297.76,Paid,0.0,1297.76,Check,False,604e3433-ca71-491b-a1f0-d7642ba473e0
BIL0010415,POL006792,6b11499a-6691-435c-8873-dbab400a5167,8,2025-03-17,2025-03-17,1297.76,1297.76,Paid,0.0,1297.76,Check,False,e7534d7a-d04d-4411-80f8-0623613f0223
BIL0010416,POL006792,6b11499a-6691-435c-8873-dbab400a5167,9,2025-04-16,2025-04-18,1297.76,1297.76,Late,64.89,1362.65,Check,False,0d632e52-51ea-407b-8301-1c5c89db6768
BIL0010417,POL006792,6b11499a-6691-435c-8873-dbab400a5167,10,2025-05-16,2025-05-04,1297.76,1297.76,Paid,0.0,1297.76,Check,False,794e32b2-9f39-47f2-85d6-3ec42cb5e239
BIL0010418,POL005753,f158faa2-b840-423c-8b1c-505aa3395510,1,2024-10-10,2024-10-12,1055.36,1055.36,Paid,0.0,1055.36,Bank Transfer,False,b012c754-38ba-46c5-ad91-1ae6e5767b1c
BIL0010419,POL000361,493f8545-5069-49ff-b5c5-3fa043d1a425,1,2025-05-19,2025-05-24,495.59999999999997,495.59999999999997,Paid,0.0,495.59999999999997,Check,False,2baa7aa4-8e0a-4468-b0bd-5154227d8cdd
BIL0010420,POL005367,08193861-78a7-4d9c-ba81-d244e426b5a3,1,2024-02-17,2024-02-14,9348.25,9348.25,Paid,0.0,9348.25,Credit Card,True,86514dac-741f-4791-9c26-dbedf731daab
BIL0010421,POL005367,08193861-78a7-4d9c-ba81-d244e426b5a3,2,2025-02-11,2025-02-16,9348.25,9348.25,Paid,0.0,9348.25,Credit Card,True,245b8ddc-0c10-4639-9c53-5f75dc6e991f
BIL0010422,POL004130,17b11962-2525-4e00-ab3a-5b37f7db2661,1,2025-01-05,2025-01-05,3362.81,3362.81,Paid,0.0,3362.81,Check,True,bfb8d978-3dee-431b-8efe-a22129468054
BIL0010423,POL002124,f9ce13ec-fb35-4395-87cf-2f265db2ae6d,1,2021-08-30,2021-09-06,4321.92,4321.92,Late,216.1,4538.02,Check,True,1315ca25-dac7-4ae0-bb3f-75d6ad65c4e2
BIL0010424,POL002124,f9ce13ec-fb35-4395-87cf-2f265db2ae6d,2,2022-08-25,2022-09-29,4321.92,4321.92,Overdue,432.19,4754.11,Check,True,a515c34f-c1cb-4805-982b-1197c4380b2e
BIL0010425,POL001001,b45a1111-6871-463c-a304-a5a34c8d19c4,1,2023-02-22,2023-02-27,1106.22,1106.22,Late,55.31,1161.53,Bank Transfer,True,44a60b59-5fcf-4007-96a9-bb4ffffdbfdd
BIL0010426,POL006979,502a0701-9aef-4077-a0f8-73fd2ecd48a8,1,2025-01-31,2025-01-29,80.86,80.86,Paid,0.0,80.86,Credit Card,True,2f2442b6-6a88-430f-b781-1d79a9d13578
BIL0010427,POL006979,502a0701-9aef-4077-a0f8-73fd2ecd48a8,2,2025-03-02,2025-02-28,80.86,80.86,Paid,0.0,80.86,Credit Card,True,0d4df785-bb2e-43ec-9ad6-df10dc37e3ca
BIL0010428,POL006979,502a0701-9aef-4077-a0f8-73fd2ecd48a8,3,2025-04-01,2025-03-28,80.86,80.86,Paid,0.0,80.86,Credit Card,True,75ed0674-9188-4718-bacc-81bb3619fbb8
BIL0010429,POL006979,502a0701-9aef-4077-a0f8-73fd2ecd48a8,4,2025-05-01,2025-04-30,80.86,80.86,Paid,0.0,80.86,Credit Card,True,85009736-2aac-4e86-aa3e-918a21121e28
BIL0010430,POL006698,c810f23a-13cb-406e-8362-ff48f1c92cf8,1,2024-09-18,2024-09-18,2699.3999999999996,2699.3999999999996,Paid,0.0,2699.3999999999996,Bank Transfer,False,2d1aa525-1d10-4776-8e2b-657206d0b24a
BIL0010431,POL006698,c810f23a-13cb-406e-8362-ff48f1c92cf8,2,2025-03-17,,2699.3999999999996,0.0,Pending,0.0,2699.3999999999996,,False,
BIL0010432,POL003655,934b0e3f-f46b-4a01-9813-8d9cb21c26a6,1,2021-03-25,2021-03-22,366.09000000000003,366.09000000000003,Paid,0.0,366.09000000000003,Online Payment,False,a52e769f-1b84-4d4b-b204-f1a9ec3adbed
BIL0010433,POL003655,934b0e3f-f46b-4a01-9813-8d9cb21c26a6,2,2021-06-23,,366.09000000000003,0.0,Failed,0.0,366.09000000000003,,False,
BIL0010434,POL003655,934b0e3f-f46b-4a01-9813-8d9cb21c26a6,3,2021-09-21,2021-09-24,366.09000000000003,366.09000000000003,Paid,0.0,366.09000000000003,Online Payment,False,9a3670f6-8ccf-422c-9a2b-da5b8c233972
BIL0010435,POL003655,934b0e3f-f46b-4a01-9813-8d9cb21c26a6,4,2021-12-20,2021-12-16,366.09000000000003,366.09000000000003,Paid,0.0,366.09000000000003,Online Payment,False,d75734b5-9704-4d9c-89e0-a5d09f892b03
BIL0010436,POL003655,934b0e3f-f46b-4a01-9813-8d9cb21c26a6,5,2022-03-20,,366.09000000000003,0.0,Failed,0.0,366.09000000000003,,False,
BIL0010437,POL000097,330c9e37-809a-42db-870a-1e9fe7e527b4,1,2021-12-16,,558.54,0.0,Pending,0.0,558.54,,True,
BIL0010438,POL000097,330c9e37-809a-42db-870a-1e9fe7e527b4,2,2022-06-14,2022-06-14,558.54,558.54,Paid,0.0,558.54,Bank Transfer,True,2efd9374-b75a-4f4e-9e1a-ff49916ef5d1
BIL0010439,POL000097,330c9e37-809a-42db-870a-1e9fe7e527b4,3,2022-12-11,2022-12-25,558.54,558.54,Late,27.93,586.4699999999999,Bank Transfer,True,d55bc1fe-ac27-4c14-a5b7-9f8e216c3a5c
BIL0010440,POL007307,e9460cdb-d85a-4fb6-b487-39e5274804bb,1,2024-08-18,2024-08-18,1076.1,1076.1,Paid,0.0,1076.1,Check,False,f57c8b45-cc29-440f-8379-5b69e704d847
BIL0010441,POL007307,e9460cdb-d85a-4fb6-b487-39e5274804bb,2,2024-11-16,2024-11-23,1076.1,1076.1,Late,53.8,1129.8999999999999,Check,False,0eb81edf-9d75-4db6-9764-511b1d0f51ca
BIL0010442,POL007307,e9460cdb-d85a-4fb6-b487-39e5274804bb,3,2025-02-14,2025-02-23,1076.1,1076.1,Paid,0.0,1076.1,Check,False,144c9d14-d759-4ce1-ae4f-395b5e54ed55
BIL0010443,POL007307,e9460cdb-d85a-4fb6-b487-39e5274804bb,4,2025-05-15,2025-05-19,1076.1,1076.1,Late,53.8,1129.8999999999999,Check,False,da7dfa53-f301-46ff-b15f-bee1951d03ab
BIL0010444,POL004990,5b60a387-ac7b-4b30-ae7e-2f169c46ebc1,1,2022-01-05,2022-01-11,734.54,734.54,Paid,0.0,734.54,Check,False,1a86dec2-2ea5-4b35-9492-e70988933d57
BIL0010445,POL004990,5b60a387-ac7b-4b30-ae7e-2f169c46ebc1,2,2022-02-04,2022-02-11,734.54,734.54,Paid,0.0,734.54,Check,False,54ac59d8-4198-4cf3-b093-aee142a89969
BIL0010446,POL004990,5b60a387-ac7b-4b30-ae7e-2f169c46ebc1,3,2022-03-06,2022-02-28,734.54,734.54,Paid,0.0,734.54,Check,False,b9d2efc8-562c-4647-a38a-c4d3e10ac9b2
BIL0010447,POL004990,5b60a387-ac7b-4b30-ae7e-2f169c46ebc1,4,2022-04-05,2022-04-04,734.54,734.54,Paid,0.0,734.54,Check,False,62c4589c-24ee-4265-9c38-c5d2fbb5ba78
BIL0010448,POL004990,5b60a387-ac7b-4b30-ae7e-2f169c46ebc1,5,2022-05-05,2022-05-12,734.54,734.54,Paid,0.0,734.54,Check,False,fff565b8-a3eb-498b-940a-1a4cc0cd5af3
BIL0010449,POL004990,5b60a387-ac7b-4b30-ae7e-2f169c46ebc1,6,2022-06-04,2022-06-04,734.54,734.54,Paid,0.0,734.54,Check,False,ad51e73e-8b5c-4f19-8016-da91d71dbfb9
BIL0010450,POL004990,5b60a387-ac7b-4b30-ae7e-2f169c46ebc1,7,2022-07-04,2022-07-04,734.54,734.54,Paid,0.0,734.54,Check,False,f75dc497-2716-42e4-9bbc-9a87db56bc27
BIL0010451,POL004990,5b60a387-ac7b-4b30-ae7e-2f169c46ebc1,8,2022-08-03,,734.54,0.0,Failed,0.0,734.54,,False,
BIL0010452,POL004990,5b60a387-ac7b-4b30-ae7e-2f169c46ebc1,9,2022-09-02,2022-09-07,734.54,734.54,Paid,0.0,734.54,Check,False,9a9cf371-9306-4d25-bdda-df8405f47194
BIL0010453,POL004990,5b60a387-ac7b-4b30-ae7e-2f169c46ebc1,10,2022-10-02,2022-10-02,734.54,734.54,Paid,0.0,734.54,Check,False,d322bf95-9487-49f1-a11b-1b5d0b2cee43
BIL0010454,POL004990,5b60a387-ac7b-4b30-ae7e-2f169c46ebc1,11,2022-11-01,,734.54,0.0,Failed,0.0,734.54,,False,
BIL0010455,POL004990,5b60a387-ac7b-4b30-ae7e-2f169c46ebc1,12,2022-12-01,2022-11-20,734.54,734.54,Paid,0.0,734.54,Check,False,cabf36be-a5e2-4928-a0e3-55f43e6e6ad4
BIL0010456,POL004990,5b60a387-ac7b-4b30-ae7e-2f169c46ebc1,13,2022-12-31,,734.54,0.0,Pending,0.0,734.54,,False,
BIL0010457,POL005739,47b0dbf6-e84f-48e1-aecc-8de9fbe645a4,1,2020-09-11,2020-09-10,1474.17,1474.17,Paid,0.0,1474.17,Bank Transfer,False,892008d6-f79e-4bb6-addf-4924447ecd2b
BIL0010458,POL005739,47b0dbf6-e84f-48e1-aecc-8de9fbe645a4,2,2020-12-10,2020-12-05,1474.17,1474.17,Paid,0.0,1474.17,Bank Transfer,False,f13b12d5-052a-414b-8ddd-03bcb1f32d25
BIL0010459,POL005739,47b0dbf6-e84f-48e1-aecc-8de9fbe645a4,3,2021-03-10,2021-03-09,1474.17,1474.17,Paid,0.0,1474.17,Bank Transfer,False,ead604ce-8d6a-4b25-a56d-cc5b6354e165
BIL0010460,POL005739,47b0dbf6-e84f-48e1-aecc-8de9fbe645a4,4,2021-06-08,2021-06-06,1474.17,1474.17,Paid,0.0,1474.17,Bank Transfer,False,36cac40c-b78a-490d-9594-df86cf404de7
BIL0010461,POL005739,47b0dbf6-e84f-48e1-aecc-8de9fbe645a4,5,2021-09-06,2021-09-06,1474.17,1474.17,Paid,0.0,1474.17,Bank Transfer,False,144bce85-c7b2-4deb-a4ab-b6947dbd4886
BIL0010462,POL006779,3e6e62c5-6a8e-40f0-a77c-44111dd35fb5,1,2024-07-28,2024-07-27,1995.1799999999998,1995.1799999999998,Paid,0.0,1995.1799999999998,Online Payment,True,38723094-001b-4cf7-ba77-0464c841588e
BIL0010463,POL006779,3e6e62c5-6a8e-40f0-a77c-44111dd35fb5,2,2025-01-24,2025-01-26,1995.1799999999998,1995.1799999999998,Paid,0.0,1995.1799999999998,Online Payment,True,f3214b2f-23a0-4f4a-b53d-817cf2e39d09
BIL0010464,POL001895,8c4e7e5f-7c69-4093-8b62-d58aac3b0a2c,1,2022-12-10,2022-12-10,956.3399999999999,956.3399999999999,Paid,0.0,956.3399999999999,Bank Transfer,False,b9b3538e-ff47-4a26-9c96-7c745b4230a4
BIL0010465,POL001895,8c4e7e5f-7c69-4093-8b62-d58aac3b0a2c,2,2023-06-08,2023-06-14,956.3399999999999,956.3399999999999,Paid,0.0,956.3399999999999,Bank Transfer,False,2e23aa7a-1cec-44c5-8c97-04994eb31036
BIL0010466,POL001895,8c4e7e5f-7c69-4093-8b62-d58aac3b0a2c,3,2023-12-05,2023-12-03,956.3399999999999,956.3399999999999,Paid,0.0,956.3399999999999,Bank Transfer,False,623d1b96-cab1-47f6-997a-b7442b1564fb
BIL0010467,POL001895,8c4e7e5f-7c69-4093-8b62-d58aac3b0a2c,4,2024-06-02,2024-06-17,956.3399999999999,956.3399999999999,Late,47.82,1004.16,Bank Transfer,False,68367466-087e-4d7f-9820-900c4f5e345e
BIL0010468,POL001895,8c4e7e5f-7c69-4093-8b62-d58aac3b0a2c,5,2024-11-29,2024-12-04,956.3399999999999,956.3399999999999,Paid,0.0,956.3399999999999,Bank Transfer,False,60837c90-fc45-49f8-b1fd-9d785ccee733
BIL0010469,POL001895,8c4e7e5f-7c69-4093-8b62-d58aac3b0a2c,6,2025-05-28,2025-06-04,956.3399999999999,956.3399999999999,Paid,0.0,956.3399999999999,Bank Transfer,False,64b54a56-3e21-4a23-886e-522f2f40b257
BIL0010470,POL002642,33b974f0-ace2-40aa-be78-a580d6be9c59,1,2025-03-20,2025-03-21,4830.47,4830.47,Paid,0.0,4830.47,Bank Transfer,False,60860c25-5d66-4723-ae43-c455da40359d
BIL0010471,POL000952,b7a602c9-4063-4c9c-ac84-e9055f3b0313,1,2022-01-09,2022-01-21,677.04,677.04,Late,33.85,710.89,Credit Card,True,d209abfa-19a6-4191-9f05-70bc83ac1b9e
BIL0010472,POL000952,b7a602c9-4063-4c9c-ac84-e9055f3b0313,2,2022-04-09,2022-04-07,677.04,677.04,Paid,0.0,677.04,Credit Card,True,76a95bab-462d-4fab-841f-0a1704a4c9dc
BIL0010473,POL000952,b7a602c9-4063-4c9c-ac84-e9055f3b0313,3,2022-07-08,2022-07-16,677.04,677.04,Paid,0.0,677.04,Credit Card,True,d8e4076d-8bcb-436c-84bb-13848873b68d
BIL0010474,POL000952,b7a602c9-4063-4c9c-ac84-e9055f3b0313,4,2022-10-06,2022-10-11,677.04,677.04,Paid,0.0,677.04,Credit Card,True,3c5c979d-b3e7-47a6-8d58-d3330f2c2c5f
BIL0010475,POL000952,b7a602c9-4063-4c9c-ac84-e9055f3b0313,5,2023-01-04,2022-12-30,677.04,677.04,Paid,0.0,677.04,Credit Card,True,ddebf339-eb30-4c6c-a880-05cabaf6d610
BIL0010476,POL001423,9478765f-6267-4e9c-a052-7c0dec8aef13,1,2025-03-26,2025-03-30,266.7,266.7,Paid,0.0,266.7,Credit Card,True,57d2a260-ca11-40c9-8786-715c64fdb290
BIL0010477,POL001423,9478765f-6267-4e9c-a052-7c0dec8aef13,2,2025-04-25,2025-04-21,266.7,266.7,Paid,0.0,266.7,Credit Card,True,71e33540-e564-4b06-bb0a-0fcaa076c8c5
BIL0010478,POL001423,9478765f-6267-4e9c-a052-7c0dec8aef13,3,2025-05-25,2025-07-01,266.7,266.7,Overdue,26.67,293.37,Credit Card,True,aa92d6f9-8d88-46b5-976e-9975817f90f1
BIL0010479,POL003824,3f4fa13f-9bba-439c-ad8c-f99380f9d1cf,1,2024-06-04,2024-07-07,5565.81,5565.81,Overdue,556.58,6122.39,Bank Transfer,True,99e7e912-96b7-4bad-84e1-958daa8ed2b0
BIL0010480,POL003824,3f4fa13f-9bba-439c-ad8c-f99380f9d1cf,2,2025-05-30,2025-06-06,5565.81,5565.81,Paid,0.0,5565.81,Bank Transfer,True,9166b05e-9251-46b8-992c-280b01bcaea7
BIL0010481,POL005178,fa6bfdf8-3ec7-425a-b8f4-78f278c38550,1,2022-01-02,2022-01-03,376.32,376.32,Paid,0.0,376.32,Online Payment,False,da2bbd93-0226-416a-9b1e-6c53915db3fc
BIL0010482,POL005178,fa6bfdf8-3ec7-425a-b8f4-78f278c38550,2,2022-07-01,2022-07-01,376.32,376.32,Paid,0.0,376.32,Online Payment,False,7884daae-c176-4c35-a9b7-0a6852fd8266
BIL0010483,POL005178,fa6bfdf8-3ec7-425a-b8f4-78f278c38550,3,2022-12-28,2022-12-31,376.32,376.32,Late,18.82,395.14,Online Payment,False,0a04f91f-b475-4c29-88d7-8c6c1d20b057
BIL0010484,POL001237,bc449702-0898-48c8-9b34-4cc7e84b8d04,1,2023-11-11,2023-11-16,949.44,949.44,Paid,0.0,949.44,Credit Card,False,eb218f7d-bf8d-454f-8d18-ec7e95f3008c
BIL0010485,POL001237,bc449702-0898-48c8-9b34-4cc7e84b8d04,2,2024-05-09,2024-05-20,949.44,949.44,Late,47.47,996.9100000000001,Credit Card,False,eb7a434f-1c03-438d-a011-20cfbd80811e
BIL0010486,POL001237,bc449702-0898-48c8-9b34-4cc7e84b8d04,3,2024-11-05,2024-11-05,949.44,949.44,Paid,0.0,949.44,Credit Card,False,864503be-c34b-4fd9-87c7-12b48b35bd76
BIL0010487,POL001237,bc449702-0898-48c8-9b34-4cc7e84b8d04,4,2025-05-04,2025-05-09,949.44,949.44,Late,47.47,996.9100000000001,Credit Card,False,81cac9c1-a93a-4956-beac-4eaf71448c53
BIL0010488,POL007388,473db378-2b11-4832-bbf2-d5ae56e06fd7,1,2023-03-11,2023-02-27,652.71,652.71,Paid,0.0,652.71,Credit Card,True,c6858619-296f-45a6-9a40-d25ac155a0e9
BIL0010489,POL007388,473db378-2b11-4832-bbf2-d5ae56e06fd7,2,2023-04-10,2023-05-08,652.71,652.71,Overdue,65.27,717.98,Credit Card,True,3b60b6ec-9400-4ff7-a4c1-afa5c89fd374
BIL0010490,POL007388,473db378-2b11-4832-bbf2-d5ae56e06fd7,3,2023-05-10,2023-05-14,652.71,652.71,Late,32.64,685.35,Credit Card,True,0a4073ff-2174-4843-997a-0a6cd73a2193
BIL0010491,POL007388,473db378-2b11-4832-bbf2-d5ae56e06fd7,4,2023-06-09,2023-06-07,652.71,652.71,Paid,0.0,652.71,Credit Card,True,0c275486-6101-4019-82d5-10d8ff697cb3
BIL0010492,POL007388,473db378-2b11-4832-bbf2-d5ae56e06fd7,5,2023-07-09,2023-07-08,652.71,652.71,Paid,0.0,652.71,Credit Card,True,6612a8da-5bbb-4e54-bb9f-52f81e9bbbd5
BIL0010493,POL007388,473db378-2b11-4832-bbf2-d5ae56e06fd7,6,2023-08-08,2023-08-18,652.71,652.71,Paid,0.0,652.71,Credit Card,True,713481d4-7545-43a1-8d29-c9b5c4463441
BIL0010494,POL007388,473db378-2b11-4832-bbf2-d5ae56e06fd7,7,2023-09-07,2023-09-07,652.71,652.71,Paid,0.0,652.71,Credit Card,True,fd82da90-ed77-4906-888a-f8e4cce0d4b1
BIL0010495,POL007388,473db378-2b11-4832-bbf2-d5ae56e06fd7,8,2023-10-07,2023-10-10,652.71,652.71,Paid,0.0,652.71,Credit Card,True,5a8271d7-753a-44ac-9a7e-d792b75dfe81
BIL0010496,POL007388,473db378-2b11-4832-bbf2-d5ae56e06fd7,9,2023-11-06,2023-11-08,652.71,652.71,Paid,0.0,652.71,Credit Card,True,836ee7c9-a290-49cd-af65-53d90597a6a0
BIL0010497,POL007388,473db378-2b11-4832-bbf2-d5ae56e06fd7,10,2023-12-06,2023-11-24,652.71,652.71,Paid,0.0,652.71,Credit Card,True,d5007812-ef50-4818-9b63-6c3a15312fd8
BIL0010498,POL007388,473db378-2b11-4832-bbf2-d5ae56e06fd7,11,2024-01-05,2024-01-04,652.71,652.71,Paid,0.0,652.71,Credit Card,True,ef5cf98c-f650-4775-8813-1519352afc15
BIL0010499,POL007388,473db378-2b11-4832-bbf2-d5ae56e06fd7,12,2024-02-04,2024-01-29,652.71,652.71,Paid,0.0,652.71,Credit Card,True,724c81ee-d884-41c2-982e-a169444a9178
BIL0010500,POL007388,473db378-2b11-4832-bbf2-d5ae56e06fd7,13,2024-03-05,,652.71,0.0,Pending,0.0,652.71,,True,
BIL0010501,POL001258,ad277710-598b-4087-9476-ae0ec8759b5d,1,2024-10-15,2024-10-06,166.73,166.73,Paid,0.0,166.73,Bank Transfer,False,55a47cee-7f28-4495-8f92-63b58ddebb4f
BIL0010502,POL001258,ad277710-598b-4087-9476-ae0ec8759b5d,2,2024-11-14,2024-11-12,166.73,166.73,Paid,0.0,166.73,Bank Transfer,False,47c01374-d5bc-4b00-aa30-dd96619f9188
BIL0010503,POL001258,ad277710-598b-4087-9476-ae0ec8759b5d,3,2024-12-14,2024-12-13,166.73,166.73,Paid,0.0,166.73,Bank Transfer,False,17996324-98c2-49fc-a481-7d8b98c21513
BIL0010504,POL001258,ad277710-598b-4087-9476-ae0ec8759b5d,4,2025-01-13,2025-01-09,166.73,166.73,Paid,0.0,166.73,Bank Transfer,False,a8d1f982-0b03-4329-b549-be4e4940653b
BIL0010505,POL001258,ad277710-598b-4087-9476-ae0ec8759b5d,5,2025-02-12,2025-02-12,166.73,166.73,Paid,0.0,166.73,Bank Transfer,False,3b598938-9ce8-4b09-a693-b9a86629a9d1
BIL0010506,POL001258,ad277710-598b-4087-9476-ae0ec8759b5d,6,2025-03-14,2025-03-14,166.73,166.73,Paid,0.0,166.73,Bank Transfer,False,88dfa4e6-d3e3-4532-9916-babdaa8a1db7
BIL0010507,POL001258,ad277710-598b-4087-9476-ae0ec8759b5d,7,2025-04-13,2025-04-19,166.73,166.73,Late,8.34,175.07,Bank Transfer,False,09f02552-0bb4-4fa9-835c-3b7ae01b04ff
BIL0010508,POL001258,ad277710-598b-4087-9476-ae0ec8759b5d,8,2025-05-13,2025-06-19,166.73,166.73,Overdue,16.67,183.39999999999998,Bank Transfer,False,3341ce42-bcc1-4c31-9659-469539d61625
BIL0010509,POL003548,72f43d45-bba6-486b-a3fc-5e745655f016,1,2021-11-20,2021-11-21,713.13,713.13,Paid,0.0,713.13,Bank Transfer,True,837a8701-ea55-4f9f-8eb4-fc35abb51371
BIL0010510,POL003548,72f43d45-bba6-486b-a3fc-5e745655f016,2,2022-02-18,2022-02-19,713.13,713.13,Paid,0.0,713.13,Bank Transfer,True,3773fec9-2061-47f6-bea1-4787551a241f
BIL0010511,POL003548,72f43d45-bba6-486b-a3fc-5e745655f016,3,2022-05-19,2022-05-24,713.13,713.13,Paid,0.0,713.13,Bank Transfer,True,b12d097e-8b13-47a6-90e8-74b12297e79f
BIL0010512,POL003548,72f43d45-bba6-486b-a3fc-5e745655f016,4,2022-08-17,2022-09-17,713.13,713.13,Overdue,71.31,784.44,Bank Transfer,True,490c4cc2-c658-4d95-bea2-c4168261ec5c
BIL0010513,POL003548,72f43d45-bba6-486b-a3fc-5e745655f016,5,2022-11-15,2022-11-18,713.13,713.13,Paid,0.0,713.13,Bank Transfer,True,42d980ee-a23a-41fe-bb12-8941f337f3b3
BIL0010514,POL004274,8802d4ee-b03b-41a8-b141-f768d50631ca,1,2022-06-20,2022-06-15,85.36,85.36,Paid,0.0,85.36,Check,True,1c6bf1d6-84bd-4075-8836-bc90efcfb86e
BIL0010515,POL004274,8802d4ee-b03b-41a8-b141-f768d50631ca,2,2022-07-20,2022-07-17,85.36,85.36,Paid,0.0,85.36,Check,True,0fd252fc-3808-40ff-9a1e-7cf53bd0b2cc
BIL0010516,POL004274,8802d4ee-b03b-41a8-b141-f768d50631ca,3,2022-08-19,2022-08-19,85.36,85.36,Paid,0.0,85.36,Check,True,92a74302-bd7a-44be-bf5f-63678598b0d3
BIL0010517,POL004274,8802d4ee-b03b-41a8-b141-f768d50631ca,4,2022-09-18,2022-09-20,85.36,85.36,Paid,0.0,85.36,Check,True,8ccdd877-efd5-48e4-ad48-f5e436dd5e76
BIL0010518,POL004274,8802d4ee-b03b-41a8-b141-f768d50631ca,5,2022-10-18,2022-10-20,85.36,85.36,Paid,0.0,85.36,Check,True,85fc73a2-c46a-4f6c-bedb-65b983c245be
BIL0010519,POL004274,8802d4ee-b03b-41a8-b141-f768d50631ca,6,2022-11-17,2022-11-27,85.36,85.36,Late,4.27,89.63,Check,True,7221fdf2-28cf-4e99-96fc-5b984541ea47
BIL0010520,POL004274,8802d4ee-b03b-41a8-b141-f768d50631ca,7,2022-12-17,,85.36,0.0,Failed,0.0,85.36,,True,
BIL0010521,POL004274,8802d4ee-b03b-41a8-b141-f768d50631ca,8,2023-01-16,2023-02-06,85.36,85.36,Overdue,8.54,93.9,Check,True,3e7a2434-0392-4513-99ca-a3c3d13c5250
BIL0010522,POL004274,8802d4ee-b03b-41a8-b141-f768d50631ca,9,2023-02-15,2023-02-16,85.36,85.36,Late,4.27,89.63,Check,True,78bdfdae-fb31-45f4-9f6c-112cdeb17596
BIL0010523,POL004274,8802d4ee-b03b-41a8-b141-f768d50631ca,10,2023-03-17,2023-04-08,85.36,85.36,Overdue,8.54,93.9,Check,True,da12ba08-c9fb-43d1-8e68-fc25200a23dd
BIL0010524,POL004274,8802d4ee-b03b-41a8-b141-f768d50631ca,11,2023-04-16,2023-04-10,85.36,85.36,Paid,0.0,85.36,Check,True,f90b9b4f-a39f-4509-974c-1ec92d8a5bc9
BIL0010525,POL004274,8802d4ee-b03b-41a8-b141-f768d50631ca,12,2023-05-16,2023-05-10,85.36,85.36,Paid,0.0,85.36,Check,True,fdf924c0-356c-47d8-91f8-045ac1c84faf
BIL0010526,POL004274,8802d4ee-b03b-41a8-b141-f768d50631ca,13,2023-06-15,2023-06-16,85.36,85.36,Paid,0.0,85.36,Check,True,18db5ff7-0f81-4f8c-8605-47040ac4af6e
BIL0010527,POL006654,e9d48baf-4c3c-4420-9a03-9701ef42f1d1,1,2023-05-07,2023-05-10,1247.1299999999999,1247.1299999999999,Paid,0.0,1247.1299999999999,Online Payment,False,08874019-3018-4dd7-8a16-40a167d33f93
BIL0010528,POL006654,e9d48baf-4c3c-4420-9a03-9701ef42f1d1,2,2023-08-05,2023-08-01,1247.1299999999999,1247.1299999999999,Paid,0.0,1247.1299999999999,Online Payment,False,a0556fcb-76f2-4aa1-8fb2-5bc450957296
BIL0010529,POL006654,e9d48baf-4c3c-4420-9a03-9701ef42f1d1,3,2023-11-03,2023-10-29,1247.1299999999999,1247.1299999999999,Paid,0.0,1247.1299999999999,Online Payment,False,20650fb1-1ebd-4675-85f0-7a92fe41fbf3
