policy_id,customer_id,agent_id,policy_type,policy_subtype,effective_date,expiration_date,renewal_date,policy_term_years,annual_premium,monthly_premium,payment_frequency,payment_method,coverage_level,policy_status,underwriting_grade,underwriting_score,is_loyalty_member,bundle_discount,discount_percentage,total_discount_amount,net_premium,auto_renewal,last_modified_date,policy_notes
POL005379,9578dcd1-a5de-4aaa-bd74-5076d73ec648,AG0002,Commercial,Business Interruption,2023-03-18,2024-03-17,2026-03-17,1.0,8326.77,693.9,Monthly,Check,78,Active,D,92,False,False,0,0.0,8326.77,False,2024-09-03,
POL005380,f27a7b1c-da8e-45c7-9e7e-2fb07e8cef43,AG0109,Commercial,Workers Comp,2023-11-20,2024-11-19,2025-11-19,1.0,5599.2,466.6,Monthly,Check,94,Renewed,B,84,True,False,5,279.96,5319.24,False,2024-01-10,Hot conference unit there born especially. Stand relate window wall trip.
POL005381,a2ec49f7-0172-4bc3-8a77-05ee57f0026c,AG0006,Business Liability,Professional,2020-08-04,2021-08-04,2025-08-04,1.0,6982.08,581.84,Monthly,Bank Transfer,100,Active,B,70,False,True,5,349.1,6632.98,True,2020-09-21,
POL005382,8a073cbe-146c-4735-86f2-217b078d2447,AG0137,Life,Universal,2024-12-15,2029-12-15,2029-12-15,5.0,1923.51,160.29,Quarterly,Check,68,Active,C,82,False,True,15,288.53,1634.98,False,2025-03-05,
POL005383,f480089a-75d0-4910-8997-42542da48c3d,AG0149,Commercial,General Liability,2025-01-31,2026-01-31,2026-01-31,1.0,7789.89,649.16,Annual,Online Payment,71,Active,A+,72,True,True,17,1324.28,6465.61,True,2025-04-13,
POL005384,0b25f7e3-5a82-4c25-8dba-7a753e483964,AG0096,Auto,Third Party,2023-11-27,2024-11-26,2025-11-26,1.0,1843.38,153.62,Annual,Bank Transfer,60,Active,A+,79,True,False,7,129.04,1714.34,True,2024-05-09,
POL005385,fc4fd988-4fd5-4232-ae42-72cbc1ae7900,AG0088,Life,Whole Life,2021-07-28,2031-07-28,2031-07-28,10.0,1429.13,119.09,Monthly,Check,52,Active,A+,70,True,False,5,71.46,1357.67,False,2021-12-27,
POL005386,a7f71143-9eb9-4c9b-97ad-ac156756ce89,AG0033,Health,Medicare Supplement,2024-09-13,2025-03-14,2025-09-12,0.5,15907.1,1325.59,Annual,Online Payment,74,Active,D,66,True,False,7,1113.5,14793.6,True,2024-10-04,Main task me artist writer six fill. Half media central phone.
POL005387,56fc3b9b-9fa3-4fe4-89f7-c152179b58c6,AG0115,Professional Liability,Consulting,2023-08-23,2024-08-22,2025-08-22,1.0,5200.2,433.35,Annual,Bank Transfer,48,Pending,C+,50,True,False,2,104.0,5096.2,True,2023-11-30,Arm partner glass away laugh. Great account evening TV. Large public rule many civil difficult.
POL005388,493f8545-5069-49ff-b5c5-3fa043d1a425,AG0059,Business Liability,General,2022-12-24,2023-12-24,2025-12-23,1.0,4687.09,390.59,Quarterly,Check,63,Renewed,C,78,True,False,7,328.1,4358.99,True,2024-10-25,
POL005389,bc05762d-5dcf-4a4a-9f2e-096cd8cd7c07,AG0033,Umbrella,Standard,2024-06-30,2025-06-30,2025-06-30,1.0,1117.05,93.09,Monthly,Bank Transfer,79,Active,C,71,True,False,2,22.34,1094.71,False,2024-12-02,
POL005390,343b21dd-f03f-4f82-a2b6-3fbc83345e1a,AG0145,Commercial,Business Interruption,2024-12-12,2025-06-12,2025-06-12,0.5,6540.0,545.0,Quarterly,Online Payment,61,Active,B,76,False,False,0,0.0,6540.0,True,2025-02-06,
POL005391,456ba694-65e2-4eaa-b276-6105079e4d14,AG0112,Umbrella,Standard,2022-11-27,2023-05-28,2025-11-26,0.5,781.69,65.14,Semi-Annual,Online Payment,48,Lapsed,C,43,False,False,0,0.0,781.69,False,2024-10-23,
POL005392,c7a5f685-af4d-42b5-a646-b86ab39b5e9b,AG0083,Umbrella,Extended,2022-07-26,2023-01-24,2025-07-25,0.5,958.14,79.84,Quarterly,Credit Card,71,Active,C,65,False,False,0,0.0,958.14,True,2022-08-04,Citizen maintain morning me effect stage. Claim market apply it. Itself ability media.
POL005393,0e7970b8-55ee-4c4b-96b8-8558eefd1c40,AG0103,Life,Variable,2021-10-18,2046-10-18,2046-10-18,25.0,2316.24,193.02,Quarterly,Credit Card,90,Pending,A,73,False,False,0,0.0,2316.24,False,2023-03-24,
POL005394,d4d483ab-9c3f-4544-a3b2-d59298a6363f,AG0044,Home,Standard,2025-03-23,2026-03-23,2026-03-23,1.0,6018.88,501.57,Annual,Check,99,Active,A,65,False,True,10,601.89,5416.99,True,2025-05-19,End eat west condition. Way five drive. I speech big word.
POL005395,775e098b-0233-4ba3-a854-4e2b61ac9571,AG0045,Business Liability,Professional,2023-02-26,2023-08-27,2025-08-26,0.5,4605.73,383.81,Quarterly,Check,82,Active,B,68,False,False,0,0.0,4605.73,True,2023-06-10,Least public to past today buy. Despite health still notice.
POL005396,bcfbc8ff-d190-4c1b-9c0d-0ffa4bf2c645,AG0108,Renters,Basic,2020-06-19,2020-12-18,2025-06-18,0.5,905.9,75.49,Semi-Annual,Online Payment,95,Lapsed,C+,69,False,False,0,0.0,905.9,True,2022-08-02,Decade north on move ahead under. Organization high idea security prepare.
POL005397,8b2ec6cd-7bb5-41bf-975b-d08aa03826ae,AG0045,Business Liability,Product,2022-12-02,2023-12-02,2025-12-01,1.0,7220.5,601.71,Quarterly,Check,87,Active,C,59,True,True,20,1444.1,5776.4,True,2024-01-19,
POL005398,c3267a82-075b-4817-b52d-2dc85433203e,AG0075,Business Liability,Professional,2023-11-08,2024-11-07,2025-11-07,1.0,4600.6,383.38,Semi-Annual,Online Payment,68,Active,A,70,False,True,10,460.06,4140.54,True,2024-12-23,
POL005399,2cf60eec-2def-4658-89ba-b440d84545e1,AG0055,Professional Liability,Legal,2024-10-07,2025-10-07,2025-10-07,1.0,4843.51,403.63,Monthly,Check,93,Active,B,45,False,False,0,0.0,4843.51,False,2025-02-14,
POL005400,376e540c-3490-4bd8-92cc-f225081a9d57,AG0137,Auto,Full Coverage,2023-02-19,2024-02-19,2026-02-18,1.0,3205.58,267.13,Annual,Check,70,Renewed,A,67,False,True,18,577.0,2628.58,True,2024-02-08,
POL005401,a0aefe75-25f1-41ae-8237-85983614414f,AG0008,Commercial,General Liability,2021-03-09,2022-03-09,2026-03-09,1.0,7103.01,591.92,Quarterly,Online Payment,43,Active,B,66,False,False,0,0.0,7103.01,False,2022-12-27,
POL005402,bdc4a68f-6818-4cea-965c-ee2e1fe409e7,AG0075,Home,Custom,2022-10-21,2023-10-21,2025-10-20,1.0,3092.18,257.68,Annual,Credit Card,51,Active,B+,44,False,False,0,0.0,3092.18,False,2024-07-20,Would or month audience chair. Near run between camera. Change market cultural smile.
POL005403,7702680e-0acf-444c-b0e8-b12b3562b136,AG0099,Commercial,Business Interruption,2023-08-17,2024-08-16,2025-08-16,1.0,6807.81,567.32,Quarterly,Credit Card,71,Active,D,68,True,False,2,136.16,6671.65,True,2023-10-08,Woman one yes option picture life old. Already bar mother many. Per term former official.
POL005404,7e6dba6a-05aa-4f65-aae9-ba9096ac4a33,AG0109,Health,Medicare Supplement,2024-12-03,2025-06-03,2025-06-03,0.5,8186.38,682.2,Semi-Annual,Check,71,Active,A,75,False,False,0,0.0,8186.38,True,2024-12-15,
POL005405,eecd1505-a500-4a0b-8b7b-23bf3a302777,AG0117,Business Liability,Product,2024-06-11,2025-06-11,2025-06-11,1.0,4185.13,348.76,Monthly,Online Payment,61,Active,D,93,False,True,15,627.77,3557.36,True,2024-06-30,Worker almost may weight size same son. Congress letter before. Grow reach finish fly raise.
POL005406,4a60c2f3-5489-4285-9e47-8d8e282f73d5,AG0134,Life,Variable,2021-08-04,2036-08-03,2036-08-03,15.0,1747.2,145.6,Annual,Online Payment,74,Active,B,87,True,False,7,122.3,1624.9,True,2022-10-10,
POL005407,e50573e8-e2dc-4e0a-b153-c46a10d67b04,AG0054,Life,Term,2022-09-02,2047-09-02,2047-09-02,25.0,1226.95,102.25,Quarterly,Bank Transfer,49,Active,B+,61,False,False,0,0.0,1226.95,True,2024-02-15,
POL005408,e31106b2-6991-47c7-8414-6195588b822d,AG0144,Health,Family,2021-02-21,2022-02-21,2026-02-21,1.0,16064.69,1338.72,Semi-Annual,Online Payment,85,Active,B+,69,True,True,12,1927.76,14136.93,True,2021-12-20,Among financial sport risk reach. Network entire baby describe away.
POL005409,5ee279c7-de6e-4d52-b897-2f0ea98b084c,AG0148,Home,Premium,2023-06-21,2024-06-20,2025-06-20,1.0,3037.35,253.11,Monthly,Online Payment,58,Active,C+,49,True,False,2,60.75,2976.6,True,2024-07-19,Unit store during fly. You customer full knowledge.
POL005410,aff92d40-6ff5-429c-8123-e7a96f80c3cc,AG0123,Health,Individual,2022-04-28,2023-04-28,2026-04-27,1.0,14537.72,1211.48,Monthly,Credit Card,85,Active,C+,79,False,False,0,0.0,14537.72,False,2024-08-09,
POL005411,9fb09ce1-105b-4956-8f6e-eb06f49a4e80,AG0124,Commercial,Business Interruption,2022-10-13,2023-10-13,2025-10-12,1.0,9609.78,800.82,Monthly,Check,78,Renewed,C,66,False,False,5,480.49,9129.29,True,2022-10-30,Worry although mission stay who thus. Benefit which speak time our culture.
POL005412,9d7c55a9-8c44-4b5f-80ac-6b3c7a8dd3f2,AG0003,Commercial,Property,2021-09-20,2022-09-20,2025-09-19,1.0,7999.63,666.64,Monthly,Check,58,Active,C+,71,False,False,0,0.0,7999.63,True,2023-02-25,Sure administration enough partner behavior without individual series. Suffer artist plant several.
POL005413,f8472cab-5702-4dfe-9562-fa98cf341c7a,AG0030,Home,Custom,2022-11-02,2023-11-02,2025-11-01,1.0,2327.34,193.95,Quarterly,Check,55,Active,B,62,False,False,0,0.0,2327.34,True,2023-10-09,Team within fear air. Manage stop Mr parent later evidence maintain.
POL005414,dd1a4e7d-000a-4835-9701-c34be7f0ecba,AG0076,Umbrella,Standard,2022-01-24,2023-01-24,2026-01-23,1.0,1089.77,90.81,Quarterly,Online Payment,93,Active,C+,49,True,True,12,130.77,959.0,True,2024-01-11,
POL005415,cf46575b-2f8f-44ff-b8d0-864dbdcf9b88,AG0035,Commercial,Workers Comp,2022-07-10,2023-01-08,2025-07-09,0.5,10423.38,868.61,Semi-Annual,Check,85,Active,C+,89,True,True,15,1563.51,8859.87,True,2022-09-30,
POL005416,404de2de-3781-4141-8368-b43cc5b5980d,AG0135,Home,Custom,2024-06-17,2025-06-17,2025-06-17,1.0,3851.01,320.92,Semi-Annual,Bank Transfer,87,Active,B,76,True,False,5,192.55,3658.46,False,2025-01-05,Join meeting box hundred lose call.
POL005417,aaf647d1-7fa5-41e7-9c6d-6c5e9a9f9f23,AG0011,Renters,Basic,2024-09-27,2025-09-27,2025-09-27,1.0,764.99,63.75,Quarterly,Check,68,Renewed,A+,64,False,False,3,22.95,742.04,False,2025-04-01,
POL005418,5cfbab90-724b-44b3-a65d-7ed84f460436,AG0023,Auto,Liability Only,2021-07-19,2022-07-19,2025-07-18,1.0,2093.85,174.49,Annual,Bank Transfer,41,Active,B+,72,True,False,5,104.69,1989.16,False,2024-04-13,Week certain environmental particular. Recognize full low focus girl society.
POL005419,a98f481f-587d-4d1e-9305-99ed1214437c,AG0140,Home,Basic,2021-11-12,2022-11-12,2025-11-11,1.0,2462.2,205.18,Monthly,Check,68,Renewed,A,63,True,True,25,615.55,1846.65,False,2024-05-09,Give raise feeling magazine plant against action his. Popular west white. Sort sign wide.
POL005420,5fecf15d-c067-4b51-8ff5-55c2cd497678,AG0092,Auto,Full Coverage,2025-02-01,2026-02-01,2026-02-01,1.0,2132.82,177.74,Quarterly,Bank Transfer,74,Renewed,B,72,False,False,3,63.98,2068.84,False,2025-03-18,Keep drop join station. Fine run or. Wait first whether rate fish save.
POL005421,edd9b13a-b9b5-4d36-8ae3-1e16a541b5a3,AG0140,Health,Medicare Supplement,2021-11-21,2022-11-21,2025-11-20,1.0,11509.52,959.13,Quarterly,Online Payment,65,Active,C,91,False,True,5,575.48,10934.04,True,2023-04-23,Behind scene seek certain region skill. Affect computer improve save others popular fear.
POL005422,24ada4dc-a4ef-4fdb-a5dc-9e7170ab3daf,AG0038,Health,Individual,2024-09-16,2025-09-16,2025-09-16,1.0,8394.92,699.58,Monthly,Online Payment,85,Pending,A+,82,False,False,0,0.0,8394.92,True,2025-02-11,
POL005423,8e19e889-20cc-4645-92a9-16360a112783,AG0080,Business Liability,General,2023-01-14,2024-01-14,2026-01-13,1.0,5381.01,448.42,Semi-Annual,Check,73,Active,B+,78,False,False,0,0.0,5381.01,False,2023-11-08,Reach write mission book responsibility. Pull view candidate partner medical send.
POL005424,5ee6e2be-3620-479d-aeb4-124a283bd666,AG0001,Home,Custom,2024-12-19,2025-06-19,2025-06-19,0.5,3894.91,324.58,Annual,Check,61,Pending,B,79,False,False,0,0.0,3894.91,False,2025-04-12,
POL005425,7f831327-e0f0-4fe3-bc60-4711e0982355,AG0099,Renters,Basic,2023-01-27,2024-01-27,2026-01-26,1.0,961.38,80.11,Quarterly,Check,71,Active,D,59,True,False,7,67.3,894.08,False,2024-10-22,
POL005426,72d9c63b-d895-4307-85cf-77634ae8a512,AG0069,Professional Liability,Consulting,2025-02-12,2026-02-12,2026-02-12,1.0,3730.84,310.9,Semi-Annual,Bank Transfer,74,Active,B+,68,False,True,10,373.08,3357.76,False,2025-03-08,
POL005427,a42bcfc3-e1f4-4d70-806a-d9e9a3bbfa5b,AG0091,Business Liability,Product,2025-05-12,2025-11-10,2025-11-10,0.5,7630.05,635.84,Monthly,Online Payment,100,Active,A+,77,False,False,0,0.0,7630.05,False,2025-05-29,Professional listen sense itself. Office election picture growth.
POL005428,b60e288d-3ce2-4ccc-92be-e26c74e0f2bd,AG0056,Life,Universal,2022-12-26,2037-12-25,2037-12-25,15.0,2374.39,197.87,Semi-Annual,Bank Transfer,98,Active,A,85,True,False,2,47.49,2326.9,True,2024-11-23,
POL005429,9fa0f8c3-61cc-4d03-a3b3-6abbb264e508,AG0011,Life,Universal,2021-12-16,2036-12-15,2036-12-15,15.0,1852.72,154.39,Monthly,Online Payment,75,Active,C,66,False,False,0,0.0,1852.72,False,2024-03-23,Deep across conference station loss article. Write body do quite thought have resource.
POL005430,923bbdf1-53f1-47f1-b523-58f2d7ecb199,AG0106,Health,Medicare Supplement,2025-03-23,2026-03-23,2026-03-23,1.0,6531.18,544.26,Semi-Annual,Credit Card,48,Active,C+,61,False,True,5,326.56,6204.62,False,2025-05-22,
POL005431,91fe0b13-0945-45c1-ab85-bdf89fdbb192,AG0098,Home,Premium,2025-05-25,2025-11-23,2025-11-23,0.5,3619.07,301.59,Semi-Annual,Online Payment,84,Active,A,68,False,False,0,0.0,3619.07,True,2025-05-28,
POL005432,d68cdcdc-ae75-4dc3-97be-358a5cbfce61,AG0123,Auto,Liability Only,2020-12-07,2021-12-07,2025-12-07,1.0,3508.07,292.34,Semi-Annual,Bank Transfer,80,Active,B+,47,True,True,22,771.78,2736.29,False,2022-12-17,Six us dream prevent. Some million story bar painting couple understand blood.
POL005433,3f59ad83-d3bc-47a2-a04b-138d766ee121,AG0076,Umbrella,Extended,2022-02-08,2023-02-08,2026-02-07,1.0,1068.2,89.02,Annual,Check,81,Active,C,85,True,False,5,53.41,1014.79,True,2024-06-27,Serve environment design behind father else everybody. Reflect food tonight company cup laugh.
POL005434,7909b8c6-de6f-4645-b128-085d304efed9,AG0026,Auto,Third Party,2024-02-23,2025-02-22,2026-02-22,1.0,2226.54,185.54,Annual,Check,48,Active,A,76,True,False,2,44.53,2182.01,True,2024-07-13,
POL005435,268456d1-29d7-4f73-836c-f5c188585bb1,AG0115,Commercial,Property,2023-01-30,2024-01-30,2026-01-29,1.0,8962.99,746.92,Annual,Online Payment,95,Active,C+,92,False,False,0,0.0,8962.99,True,2024-08-16,
POL005436,9b13d8ac-c989-4b9f-9f78-a2341be9c9d7,AG0122,Health,Individual,2023-10-18,2024-10-17,2025-10-17,1.0,6992.16,582.68,Semi-Annual,Credit Card,67,Active,A,81,True,False,5,349.61,6642.55,True,2024-08-19,
POL005437,e4218203-2f49-497a-93b9-df86f79cc2a4,AG0005,Umbrella,Standard,2023-07-08,2024-07-07,2025-07-07,1.0,1822.45,151.87,Annual,Bank Transfer,96,Active,B,76,False,False,0,0.0,1822.45,False,2023-10-26,
POL005438,097fefa8-c5c0-41ef-9f2e-2b650933cf05,AG0060,Auto,Full Coverage,2021-09-21,2022-09-21,2025-09-20,1.0,2344.52,195.38,Annual,Credit Card,94,Renewed,C,71,True,True,23,539.24,1805.28,True,2022-12-21,
POL005439,7541a5b2-5eee-4424-94a8-854eec0a13b5,AG0067,Health,Group,2023-10-07,2024-10-06,2025-10-06,1.0,11222.68,935.22,Annual,Credit Card,80,Active,C+,64,True,False,5,561.13,10661.55,False,2024-09-15,Itself project say available. Try newspaper speak learn here doctor easy. Line theory kind citizen.
POL005440,849ee17a-40b7-43a2-9fe9-ddde18206aba,AG0047,Renters,Custom,2024-08-29,2025-08-29,2025-08-29,1.0,800.04,66.67,Semi-Annual,Credit Card,72,Active,C+,77,False,True,5,40.0,760.04,False,2024-10-31,Matter because painting large. Attention TV even rock glass sense traditional television.
POL005441,c76b93a5-f6c7-473c-bd67-244eca042c10,AG0109,Umbrella,Standard,2023-03-10,2024-03-09,2026-03-09,1.0,872.84,72.74,Semi-Annual,Check,64,Active,B,69,True,True,10,87.28,785.56,True,2024-01-13,
POL005442,dda044b6-bd56-46c2-8850-f2c7a1cfe9e8,AG0145,Commercial,Workers Comp,2023-04-08,2023-10-07,2025-10-06,0.5,9234.09,769.51,Semi-Annual,Credit Card,86,Active,B+,96,True,True,22,2031.5,7202.59,True,2024-03-06,
POL005443,15f29a95-9f82-497a-90c7-7317ae2963bb,AG0002,Auto,Full Coverage,2021-03-13,2022-03-13,2026-03-13,1.0,2487.7,207.31,Quarterly,Check,44,Active,B,95,False,False,0,0.0,2487.7,False,2024-10-31,
POL005444,d055d4ea-8be9-43aa-8ad7-d7627f5a5c89,AG0137,Health,Family,2024-06-08,2025-06-08,2025-06-08,1.0,12709.1,1059.09,Semi-Annual,Bank Transfer,71,Renewed,B+,83,True,False,8,1016.73,11692.37,True,2025-05-27,
POL005445,2fd015fb-0145-4837-a519-b04c4a2172bc,AG0020,Professional Liability,IT,2022-12-15,2023-12-15,2025-12-14,1.0,4768.62,397.38,Monthly,Online Payment,92,Active,C,90,False,True,5,238.43,4530.19,True,2023-12-09,
POL005446,09dece51-0842-495b-8c55-94ebb5d6b992,AG0003,Home,Basic,2021-04-05,2022-04-05,2026-04-05,1.0,3164.45,263.7,Monthly,Bank Transfer,64,Active,D,69,True,False,7,221.51,2942.94,True,2025-05-08,
POL005447,b94b0cc0-8f69-4e3d-a6a7-82b0dcea7694,AG0091,Renters,Custom,2022-06-22,2023-06-22,2025-06-21,1.0,738.2,61.52,Monthly,Online Payment,74,Active,C+,67,False,False,0,0.0,738.2,False,2024-12-16,Compare fine high.
POL005448,74618b73-e8c8-4027-9e07-d1031ea2707b,AG0098,Auto,Liability Only,2020-08-13,2021-08-13,2025-08-13,1.0,2131.99,177.67,Quarterly,Online Payment,94,Active,A,71,False,False,0,0.0,2131.99,True,2024-05-26,Him board school successful nation wide thus. Charge sound minute economy.
POL005449,e7e96163-53f8-471c-9280-cccd3fad1585,AG0112,Professional Liability,IT,2021-02-05,2022-02-05,2026-02-05,1.0,2419.37,201.61,Annual,Bank Transfer,50,Active,B,64,False,True,5,120.97,2298.4,True,2021-03-16,
POL005450,c0de9a88-454e-439e-8c3e-6ff3c7cce9ac,AG0144,Life,Whole Life,2025-02-25,2040-02-25,2040-02-25,15.0,1333.47,111.12,Semi-Annual,Check,51,Active,D,69,False,False,0,0.0,1333.47,False,2025-03-21,
POL005451,d5c42ba5-f277-4efa-aac2-69e7f85924f6,AG0130,Umbrella,Standard,2021-09-08,2022-09-08,2025-09-07,1.0,956.53,79.71,Semi-Annual,Online Payment,85,Lapsed,A+,64,False,True,15,143.48,813.05,False,2022-06-17,
POL005452,f3818a05-d92c-4065-ae41-49ba00e32a9f,AG0110,Renters,Custom,2023-12-26,2024-12-25,2025-12-25,1.0,990.58,82.55,Quarterly,Online Payment,68,Active,B,68,False,False,0,0.0,990.58,True,2025-01-04,
POL005453,0d309ded-5d1c-4b2b-8402-1133f70bf7cb,AG0041,Health,Medicare Supplement,2022-03-04,2023-03-04,2026-03-03,1.0,8254.49,687.87,Quarterly,Credit Card,77,Pending,B,78,True,False,7,577.81,7676.68,False,2024-01-24,
POL005454,df02c37b-1d4b-4306-9b4b-c2556f2ea1b7,AG0068,Umbrella,Extended,2025-04-28,2026-04-28,2026-04-28,1.0,1309.58,109.13,Semi-Annual,Credit Card,87,Active,A+,99,False,False,0,0.0,1309.58,False,2025-05-09,
POL005455,c9f83a1c-f635-449a-acf5-0912bee9c998,AG0142,Health,Individual,2021-09-16,2022-09-16,2025-09-15,1.0,11792.38,982.7,Semi-Annual,Check,76,Active,A+,80,False,True,5,589.62,11202.76,False,2023-08-16,
POL005456,eb7eae30-46d8-4133-8cec-0f048d0780c1,AG0011,Life,Universal,2022-12-14,2037-12-13,2037-12-13,15.0,2003.56,166.96,Semi-Annual,Bank Transfer,51,Active,C+,67,True,True,12,240.43,1763.13,False,2023-09-16,
POL005457,1844b1ce-d84e-45fe-b4b4-2f5cdef9d1fa,AG0141,Umbrella,Standard,2021-01-30,2022-01-30,2026-01-30,1.0,1073.53,89.46,Monthly,Credit Card,70,Cancelled,A+,59,False,False,0,0.0,1073.53,False,2025-04-14,
POL005458,f1d4cf62-e353-407a-8b47-d9758c98fbc1,AG0111,Auto,Full Coverage,2021-10-16,2022-04-16,2025-10-15,0.5,2266.92,188.91,Annual,Check,66,Pending,A,70,False,False,0,0.0,2266.92,False,2024-05-28,Pass standard list. Own light sea turn partner. Prepare Republican reality themselves seat.
POL005459,97df9717-fc6d-48c2-896c-e4ba9040a10c,AG0011,Home,Custom,2022-01-12,2023-01-12,2026-01-11,1.0,4152.55,346.05,Monthly,Bank Transfer,67,Active,C+,103,False,False,0,0.0,4152.55,True,2022-09-14,Direction office even trade. Agency wonder upon table strong poor if.
POL005460,a764f286-aa11-4c2b-98eb-7a0867fa2636,AG0035,Commercial,Workers Comp,2024-02-01,2025-01-31,2026-01-31,1.0,7376.52,614.71,Annual,Bank Transfer,82,Active,B,96,False,False,0,0.0,7376.52,False,2024-09-26,Wide himself finally those full their. Rule lay cost pressure admit attention.
POL005461,6c49f58f-1871-4eff-9afb-0e85b8e95221,AG0127,Health,Group,2020-12-04,2021-12-04,2025-12-04,1.0,13436.93,1119.74,Semi-Annual,Bank Transfer,97,Active,D,64,False,False,0,0.0,13436.93,False,2023-02-02,Record feel talk city. Choose generation worker year hard teach. Upon serve example yeah.
POL005462,a229865a-226b-4c9e-9119-2e39e8034cfe,AG0088,Auto,Full Coverage,2023-12-04,2024-12-03,2025-12-03,1.0,3021.03,251.75,Semi-Annual,Check,75,Active,C,66,True,True,17,513.58,2507.45,False,2024-11-15,Thus young plan make very during realize. Garden close total do foot.
POL005463,e3b30516-9dcd-4430-b41f-654af921b002,AG0109,Auto,Comprehensive,2023-01-11,2024-01-11,2026-01-10,1.0,1455.41,121.28,Semi-Annual,Online Payment,72,Active,B,60,True,True,20,291.08,1164.33,False,2023-03-04,Expect field real yes each. Degree heart close article lawyer mother man player.
POL005464,3f004796-3b1b-4fa9-a8b7-bc2bd65b6be2,AG0136,Commercial,Workers Comp,2022-08-13,2023-08-13,2025-08-12,1.0,7239.43,603.29,Annual,Online Payment,68,Pending,A,76,True,False,7,506.76,6732.67,False,2024-05-24,
POL005465,a988bc2e-fd34-420a-8c8d-a8ba870fdf4e,AG0115,Professional Liability,Medical,2022-03-23,2023-03-23,2026-03-22,1.0,4405.3,367.11,Monthly,Online Payment,79,Active,B+,75,False,False,0,0.0,4405.3,True,2022-08-01,Ask start particularly lot right list science.
POL005466,3c6e69e9-ec9d-491d-9e72-d7f92cbd50b3,AG0091,Renters,Basic,2021-05-03,2022-05-03,2026-05-03,1.0,811.77,67.65,Monthly,Bank Transfer,74,Active,C,82,False,True,15,121.77,690.0,False,2021-12-13,Never those lay make.
POL005467,60f437ae-5e3f-4fec-9dd7-c3499eb9e776,AG0064,Business Liability,Product,2020-12-03,2021-12-03,2025-12-03,1.0,4856.65,404.72,Semi-Annual,Check,71,Active,A+,88,False,True,5,242.83,4613.82,False,2024-02-29,
